Model,DPO4104B
Firmware Version,1.38

Waveform Type,Analog,Analog,Analog,Analog
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,2e-09,,,
Horizontal Delay,1.6e-10,1.6e-10,1.6e-10,1.6e-10
Sample Interval,2e-10,,,
Record Length,1000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,V
Vertical Offset,0,0,0,0
Vertical Scale,0.05,0.05,0.05,0.05
Vertical Position,-4.62,-4.52,-4.58,-4.66
Label,,,,
TIME,CH1,CH2,CH3,CH4
-4.564e-08,-0.00513281,-0.00976562,-0.00573437,-0.00335156
-4.544e-08,-0.00507812,-0.00967969,-0.00589844,-0.00339844
-4.524e-08,-0.00503125,-0.00958594,-0.00575,-0.003375
-4.504e-08,-0.00532031,-0.0095625,-0.00597656,-0.00366406
-4.484e-08,-0.00528906,-0.00965625,-0.00566406,-0.00349219
-4.464e-08,-0.00482812,-0.00958594,-0.00557031,-0.00325
-4.444e-08,-0.00500781,-0.00972656,-0.00578906,-0.00358594
-4.424e-08,-0.00496875,-0.00954687,-0.0058125,-0.00335937
-4.404e-08,-0.00515625,-0.00971875,-0.0056875,-0.00340625
-4.384e-08,-0.00514844,-0.00976562,-0.00589062,-0.00352344
-4.364e-08,-0.00526562,-0.00960156,-0.00573437,-0.00346875
-4.344e-08,-0.00480469,-0.0094375,-0.00567969,-0.00316406
-4.324e-08,-0.00544531,-0.00992969,-0.00577344,-0.00366406
-4.304e-08,-0.00513281,-0.009875,-0.00583594,-0.00336719
-4.284e-08,-0.00527344,-0.00996094,-0.00572656,-0.00347656
-4.264e-08,-0.00520313,-0.00953125,-0.00585938,-0.00346094
-4.244e-08,-0.00510937,-0.00953906,-0.00573437,-0.00349219
-4.224e-08,-0.005,-0.009625,-0.00574219,-0.00355469
-4.204e-08,-0.00515625,-0.00986719,-0.00560156,-0.0033125
-4.184e-08,-0.00504688,-0.0096875,-0.00589844,-0.00350781
-4.164e-08,-0.00501562,-0.00948437,-0.005625,-0.00339844
-4.144e-08,-0.005125,-0.00961719,-0.00590625,-0.00332812
-4.124e-08,-0.00519531,-0.00980469,-0.00559375,-0.00322656
-4.104e-08,-0.00494531,-0.00971875,-0.00580469,-0.00314062
-4.084e-08,-0.005125,-0.00996875,-0.00560156,-0.00339844
-4.064e-08,-0.00489062,-0.00946094,-0.00592187,-0.00353125
-4.044e-08,-0.00519531,-0.00971094,-0.00557031,-0.003375
-4.024e-08,-0.00510937,-0.00975,-0.00583594,-0.00359375
-4.004e-08,-0.00523437,-0.00971875,-0.00561719,-0.00342969
-3.984e-08,-0.00463281,-0.00929687,-0.00564844,-0.0030625
-3.964e-08,-0.00507812,-0.00974219,-0.00564062,-0.00349219
-3.944e-08,-0.00500781,-0.0098125,-0.00579688,-0.00328906
-3.924e-08,-0.00521094,-0.00982031,-0.00571094,-0.00332812
-3.904e-08,-0.00503125,-0.00963281,-0.00584375,-0.00333594
-3.884e-08,-0.00500781,-0.00960156,-0.0056875,-0.00334375
-3.864e-08,-0.00515625,-0.00963281,-0.00578125,-0.00355469
-3.844e-08,-0.00521875,-0.00964062,-0.00564062,-0.00341406
-3.824e-08,-0.00490625,-0.00961719,-0.00569531,-0.00325781
-3.804e-08,-0.00514844,-0.00959375,-0.00585156,-0.00378125
-3.784e-08,-0.00503906,-0.00947656,-0.00578125,-0.00355469
-3.764e-08,-0.00507812,-0.00975781,-0.00570313,-0.00330469
-3.744e-08,-0.00514062,-0.00967187,-0.00594531,-0.00332812
-3.724e-08,-0.00517187,-0.0095625,-0.00582031,-0.00346875
-3.704e-08,-0.00467187,-0.00939062,-0.00571094,-0.00313281
-3.684e-08,-0.00554688,-0.00989844,-0.00572656,-0.00361719
-3.664e-08,-0.00516406,-0.00975781,-0.00572656,-0.00339062
-3.644e-08,-0.00520313,-0.00970312,-0.00569531,-0.00344531
-3.624e-08,-0.00510937,-0.00957031,-0.00572656,-0.00335156
-3.604e-08,-0.0048125,-0.00947656,-0.00580469,-0.00315625
-3.584e-08,-0.00505469,-0.00961719,-0.005875,-0.00353125
-3.564e-08,-0.0050625,-0.00980469,-0.00557812,-0.00340625
-3.544e-08,-0.00501562,-0.00971875,-0.00583594,-0.0035625
-3.524e-08,-0.005,-0.00955469,-0.00558594,-0.00333594
-3.504e-08,-0.00515625,-0.00957812,-0.00585938,-0.00339062
-3.484e-08,-0.00501562,-0.00979687,-0.00564844,-0.00326562
-3.464e-08,-0.00494531,-0.00961719,-0.00589062,-0.00315625
-3.444e-08,-0.00511719,-0.00985937,-0.00573437,-0.00345313
-3.424e-08,-0.005,-0.00945312,-0.005875,-0.00347656
-3.404e-08,-0.0051875,-0.00983594,-0.00563281,-0.0035
-3.384e-08,-0.00516406,-0.00983594,-0.00584375,-0.00346875
-3.364e-08,-0.005125,-0.009875,-0.00575781,-0.00334375
-3.344e-08,-0.00478125,-0.00935937,-0.005875,-0.00311719
-3.324e-08,-0.00509375,-0.00967187,-0.00576562,-0.00346094
-3.304e-08,-0.00507031,-0.00974219,-0.00580469,-0.00334375
-3.284e-08,-0.00513281,-0.00969531,-0.00561719,-0.0035
-3.264e-08,-0.00503125,-0.00957031,-0.00598437,-0.0034375
